,counties,1976D,1976R,1976Total,1980D,1980R,1980Total,1984D,1984R,1984Total,1988D,1988R,1988Total,1992D,1992R,1992Total,1996D,1996R,1996Total,2000D,2000R,2000Total,2004D,2004R,2004Total,2008D,2008R,2008Total,2012D,2012R,2012Total,2016D,2016R,2016Total,Partisan Lean 2016,Partisan Lean 1976,Partisan Lean 1980,Partisan Lean 1984,Partisan Lean 1988,Partisan Lean 1992,Partisan Lean 1996,Partisan Lean 2000,Partisan Lean 2004,Partisan Lean 2008,Partisan Lean 2012,Partisan Lean 2020,Partisan Lean 2024,Partisan Lean 2028,Partisan Lean 2032,Partisan Lean 2036,Partisan Lean 2040,2040Total,2020Total,2024Total,2028Total,2032Total,2036Total
10,Christian,0.555668016194332,0.444331983805668,16960,0.4302083333333333,0.5697916666666667,16036,0.46934673366834173,0.5306532663316582,16152,0.5407854984894259,0.45921450151057397,15436,0.6400996264009963,0.35990037359900373,17590,0.5719178082191781,0.42808219178082196,14837,0.4742268041237113,0.5257731958762887,14771,0.4032258064516129,0.5967741935483871,15267,0.4676923076923077,0.5323076923076923,15155,0.38217213114754095,0.617827868852459,14727,0.2747603833865815,0.7252396166134185,15477,-0.2279200669634185,0.05484240219433201,-0.18323869966666673,-0.026593802331658256,0.15864659748942594,0.12957676967799625,0.12497122263517813,0.06592300155871134,-0.057758606842387095,-0.06685688292469233,-0.16518050205045903,-0.2652493481049589,-0.3227389628140145,-0.3801150737676835,-0.43737812827188804,-0.4945285709934524,-0.5515668439810781,13984.988095238095,14733.678571428572,14583.940476190477,14434.202380952382,14284.464285714286,14134.72619047619
11,Clark,0.47437185929648246,0.5256281407035176,8622,0.34235171696149846,0.6576482830385016,8666,0.3634538152610442,0.6365461847389559,8382,0.4206827309236948,0.5793172690763053,7811,0.5122549019607843,0.4877450980392157,7979,0.46786922209695603,0.532130777903044,7220,0.4,0.6,7512,0.3611670020120724,0.6388329979879275,8007,0.45918367346938777,0.5408163265306123,8312,0.33537206931702346,0.6646279306829767,7886,0.2505285412262156,0.7494714587737843,7928,-0.2521519091237844,-0.026453754703517574,-0.27109531603850157,-0.1324867207389558,0.03854382992369482,0.0017320452377842521,0.020922636512956005,-0.008303802564999962,-0.09981741128192756,-0.07536551714761225,-0.21198056388097652,-0.25920896912870717,-0.300248443826689,-0.34120689285558115,-0.3820846355287415,-0.4228819892755098,-0.4635992696562994,8298.392857142857,8052.857142857142,8101.964285714285,8151.071428571428,8200.17857142857,8249.285714285714
12,Clay,0.4984924623115578,0.5015075376884423,7729,0.3677685950413223,0.6322314049586777,7266,0.35606820461384153,0.6439317953861585,7104,0.44176706827309237,0.5582329317269077,6279,0.545343137254902,0.4546568627450981,6652,0.5045662100456622,0.4954337899543379,6228,0.3687436159346272,0.6312563840653728,6135,0.3226130653266332,0.6773869346733669,6554,0.3818737270875764,0.6181262729124236,6466,0.2743091095189355,0.7256908904810645,5908,0.16911764705882357,0.8308823529411765,6350,-0.3335628032911764,-0.0023331516884422254,-0.24567843795867772,-0.13987233138615845,0.05962816727309239,0.034820280531902004,0.05761962446166213,-0.03956018663037281,-0.13837134796736678,-0.15267546352942363,-0.2730435236790645,-0.36614640566153867,-0.42530904658656254,-0.48435488064205856,-0.5432843681512054,-0.6020979667212032,-0.6607961312649593,6085.130952380952,6209.535714285714,6184.6547619047615,6159.773809523809,6134.892857142857,6110.011904761905
13,Clinton,0.4641051567239636,0.5358948432760363,13671,0.34486373165618445,0.6551362683438154,13593,0.33400200601805413,0.6659979939819459,13899,0.43618090452261304,0.563819095477387,13680,0.5368020304568528,0.46319796954314724,15822,0.5017064846416383,0.4982935153583617,13844,0.42813141683778233,0.5718685831622177,15427,0.3993963782696177,0.6006036217303823,17131,0.45010183299389006,0.5498981670061099,17314,0.3472931562819203,0.6527068437180796,16481,0.24068157614483493,0.759318423855165,17419,-0.26199887420516504,-0.036720457276036456,-0.2685833013438156,-0.16193852998194586,0.05404200352261307,0.0262791737338528,0.05475989905763823,0.019827614272782346,-0.06158803502438226,-0.08444735762310995,-0.20005947691607967,-0.2616985992231946,-0.30696419666358565,-0.35214042465304374,-0.39722763538688355,-0.4422261789823949,-0.4871364034954411,20592.47619047619,18117.35714285714,18612.380952380954,19107.404761904763,19602.428571428572,20097.45238095238
14,Coles,0.43897435897435894,0.561025641025641,20162,0.35982339955849896,0.6401766004415012,20671,0.3376884422110553,0.6623115577889448,21295,0.43001007049345413,0.5699899295065458,19504,0.5375796178343949,0.46242038216560505,22300,0.5266742338251986,0.47332576617480143,19298,0.45906735751295336,0.5409326424870466,20093,0.42381432896064586,0.5761856710393543,22780,0.5163265306122449,0.4836734693877551,23153,0.4430769230769231,0.5569230769230769,21437,0.3596112311015119,0.6403887688984882,21918,-0.1430692192484881,-0.061851255025641094,-0.2536236334415011,-0.15825209378894467,0.04787116949345416,0.027056761111394878,0.0797276482411986,0.05076355494795337,-0.037170084333354114,-0.018222660004755142,-0.10427571012107689,-0.13887014645408158,-0.16684078452287565,-0.19475619918343057,-0.22261660806520922,-0.2504222275136243,-0.27817327260027014,24345.285714285714,22747.964285714286,23067.428571428572,23386.892857142855,23706.35714285714,24025.821428571428
15,Cook,0.5443425076452599,0.4556574923547401,1209748,0.5676855895196506,0.4323144104803494,1163097,0.5130784708249496,0.48692152917505027,180735,0.5625,0.43750000000000006,1026144,0.673611111111111,0.32638888888888884,1146655,0.7144385026737967,0.28556149732620323,726666,0.705761316872428,0.29423868312757206,865907,0.7069486404833837,0.2930513595166163,1049434,0.7696969696969698,0.23030303030303031,1137466,0.7502538071065991,0.24974619289340103,1014819,0.7803590285110876,0.21964097148891235,1180344,0.27767857816108765,0.0435168936452599,-0.045761443480349384,0.01713793482494963,0.18036109900000002,0.16308825438811103,0.2674919170897967,0.29745751430742806,0.2459642271893837,0.23514777907996975,0.20290117390859908,0.27290212426841265,0.28154259217762956,0.29016600090909606,0.29877241769117546,0.3073619093555777,0.3159345423405213,1226088.8571428573,1116794.392857143,1138653.2857142857,1160512.1785714286,1182371.0714285714,1204229.9642857143
16,Crawford,0.4752774974772957,0.5247225025227044,10622,0.3637316561844864,0.6362683438155137,9710,0.3333333333333333,0.6666666666666666,9424,0.4179254783484391,0.5820745216515609,8571,0.5236270753512133,0.4763729246487867,9671,0.4776632302405498,0.5223367697594501,8693,0.40122824974411464,0.5987717502558854,8500,0.3440643863179075,0.6559356136820925,9332,0.4335378323108384,0.5664621676891616,9153,0.3384458077709611,0.6615541922290388,8633,0.24101479915433405,0.758985200845666,8739,-0.2616656511956659,-0.025548116522704334,-0.24971537681551365,-0.16260720266666667,0.0357865773484391,0.013104218628213316,0.030716644656549774,-0.007075552820885345,-0.1169200269760925,-0.10101135830616159,-0.20890682542703887,-0.27430502059482365,-0.31786155727075993,-0.36133209875413286,-0.4047169839427056,-0.448016549734632,-0.49123113104448635,8707.70238095238,8814.964285714284,8793.511904761905,8772.059523809523,8750.607142857143,8729.154761904761
17,Cumberland,0.5223123732251521,0.47768762677484794,5344,0.37486910994764394,0.625130890052356,5289,0.3661971830985915,0.6338028169014084,4762,0.41649899396378265,0.5835010060362172,4600,0.5314136125654451,0.4685863874345549,5202,0.4698224852071006,0.5301775147928994,4469,0.3868312757201646,0.6131687242798354,4975,0.34747474747474744,0.6525252525252525,5416,0.39446721311475413,0.6055327868852459,5339,0.31860226104830425,0.6813977389516958,5295,0.19680851063829788,0.8031914893617021,5571,-0.3058719397117021,0.021486759225152086,-0.2385779230523561,-0.12974335290140848,0.034360092963782674,0.02089075584244504,0.022875899623100604,-0.02147252684483536,-0.11350966581925254,-0.14008197750224588,-0.22875037214969574,-0.31615621086675105,-0.36576199250251307,-0.4152698357100064,-0.46468012645391354,-0.5139932484217695,-0.5632095830419246,6274.72619047619,5660.857142857143,5783.630952380952,5906.4047619047615,6029.178571428571,6151.952380952381
18,De Witt,0.38779731127197514,0.6122026887280249,30728,0.3529411764705882,0.6470588235294118,30365,0.35045317220543803,0.649546827794562,31465,0.4074446680080483,0.5925553319919517,29190,0.5201037613488976,0.4798962386511025,34232,0.5068181818181818,0.49318181818181817,28527,0.46305931321540067,0.5369406867845994,33233,0.47777777777777775,0.5222222222222223,40768,0.5852911133810009,0.41470888661899896,44974,0.5282631038026722,0.47173689619732784,41241,0.5170893054024256,0.48291069459757446,43600,0.014408855052425618,-0.11302830272802489,-0.26050585652941183,-0.14548736379456195,0.02530576700804832,0.009580904625897557,0.05987159623418181,0.054755510650400685,0.016793364483777773,0.05074192276400091,-0.01908952939532782,0.011374924091331451,0.008025845995074832,0.004683380100745538,0.0013475003503717886,-0.0019818191602691826,-0.005304604182882144,58774.369047619046,47298.71428571429,49593.84523809524,51888.97619047618,54184.107142857145,56479.23809523809
19,DeKalb,0.45674044265593555,0.5432595573440644,7666,0.32731137088204043,0.6726886291179597,7344,0.3413654618473896,0.6586345381526104,6915,0.4028197381671702,0.5971802618328298,6645,0.48743718592964824,0.5125628140703518,7759,0.4915635545556805,0.5084364454443194,6589,0.4195876288659794,0.5804123711340206,7051,0.3658291457286432,0.6341708542713568,7798,0.4319344933469806,0.5680655066530195,7831,0.36242299794661187,0.6375770020533881,7368,0.2735135135135135,0.7264864864864865,7556,-0.22916693683648648,-0.04408517134406448,-0.2861356621179596,-0.1545750741526104,0.02068083716717023,-0.023085670793351776,0.04461696897168049,0.011283826300979405,-0.09515526756535675,-0.10261469727001943,-0.1849296352513881,-0.2355377109867618,-0.27212569386719565,-0.3086414398143802,-0.3450852335062109,-0.38145735794100233,-0.41775809445076106,8330.607142857143,7801.142857142857,7907.035714285715,8012.928571428572,8118.821428571429,8224.714285714286
