,counties,1976D,1976R,1976Total,1980D,1980R,1980Total,1984D,1984R,1984Total,1988D,1988R,1988Total,1992D,1992R,1992Total,1996D,1996R,1996Total,2000D,2000R,2000Total,2004D,2004R,2004Total,2008D,2008R,2008Total,2012D,2012R,2012Total,2016D,2016R,2016Total,Partisan Lean 2016,Partisan Lean 1976,Partisan Lean 1980,Partisan Lean 1984,Partisan Lean 1988,Partisan Lean 1992,Partisan Lean 1996,Partisan Lean 2000,Partisan Lean 2004,Partisan Lean 2008,Partisan Lean 2012,Partisan Lean 2020,Partisan Lean 2024,Partisan Lean 2028,Partisan Lean 2032,Partisan Lean 2036,Partisan Lean 2040,2040Total,2020Total,2024Total,2028Total,2032Total,2036Total
20,Marin,0.4496855345911949,0.550314465408805,101715,0.4414634146341464,0.5585365853658536,108507,0.5030425963488844,0.4969574036511156,116050,0.5969543147208122,0.4030456852791878,117920,0.7144607843137255,0.28553921568627455,130707,0.6728538283062645,0.3271461716937355,116140,0.6943844492440605,0.30561555075593955,123155,0.7423935091277891,0.25760649087221094,135325,0.7938775510204081,0.20612244897959184,140570,0.7639175257731958,0.23608247422680412,134731,0.8329741379310345,0.16702586206896552,140683,0.3302936875810345,-0.051140079408805106,-0.17198361836585363,0.007102060348884387,0.2148154137208122,0.2039379275907255,0.22590724272226448,0.2860806466790605,0.28140909583378915,0.2593283604034081,0.21656489257519584,0.30393398401731275,0.31533409501312093,0.3267116983713976,0.33806688279228325,0.3493997364525967,0.3607103470099773,159865.17857142858,144096.07142857142,147249.89285714287,150403.7142857143,153557.53571428574,156711.35714285716
21,Mariposa,0.5099894847528917,0.49001051524710837,4317,0.37993235625704624,0.6200676437429538,5608,0.3755102040816326,0.6244897959183674,6518,0.4433094994892747,0.5566905005107252,6910,0.503448275862069,0.496551724137931,8287,0.4232987312572088,0.5767012687427913,7949,0.373661670235546,0.6263383297644539,8074,0.38382804503582396,0.6161719549641761,8658,0.43666323377960864,0.5633367662203914,9677,0.4048117154811716,0.5951882845188284,9038,0.3760683760683761,0.6239316239316239,8877,-0.12661207428162385,0.009163870752891712,-0.2335146767429538,-0.12043033191836738,0.06117059848927475,-0.007074580860931046,-0.02364785432679123,-0.03464213232945401,-0.07715636825817601,-0.09788595683739137,-0.14254091771682836,-0.17659371981552852,-0.20320445706926193,-0.22976265581446853,-0.25626852309969195,-0.28272226475189655,-0.3091240853861308,11067.964285714286,9681.535714285714,9958.82142857143,10236.107142857143,10513.392857142859,10790.678571428572
22,Mendocino,0.5210526315789473,0.4789473684210526,21509,0.464720194647202,0.5352798053527981,28224,0.4683673469387755,0.5316326530612245,31422,0.5693730729701952,0.4306269270298047,30947,0.6972222222222223,0.3027777777777778,36538,0.6044973544973545,0.3955026455026455,32692,0.575,0.42500000000000004,34410,0.6532921810699588,0.34670781893004116,38429,0.7218749999999999,0.278125,40184,0.7058823529411765,0.29411764705882354,35137,0.669735327963176,0.3302646720368239,37915,0.16705487761317606,0.020227017578947293,-0.14872683835279804,-0.027573189061224468,0.18723417197019526,0.18669936549922228,0.1575507689133545,0.16669619743499997,0.19230776777595882,0.18732580938299992,0.15852971974317653,0.166499601777633,0.16452932582823632,0.162562939863502,0.1606004285534226,0.15864177665844093,0.15668696902872536,43502.05952380953,39438.607142857145,40251.29761904762,41063.98809523809,41876.67857142857,42689.36904761905
23,Merced,0.5286298568507157,0.4713701431492842,32208,0.4678298800436205,0.5321701199563795,36996,0.4048582995951417,0.5951417004048583,42477,0.48073022312373226,0.5192697768762679,42414,0.5284237726098191,0.47157622739018085,49284,0.5110132158590308,0.4889867841409692,46938,0.4654282765737874,0.5345717234262125,50418,0.4281376518218623,0.5718623481781376,57960,0.5423901940755873,0.4576098059244126,64051,0.5447070914696814,0.45529290853031856,62222,0.5648445873526259,0.435155412647374,70789,0.06216413700262591,0.0278042428507157,-0.1456171529563795,-0.0910822364048583,0.09859132212373228,0.01790091588681908,0.06406663027503079,0.057124474008787396,-0.032846761472137664,0.007841003458587292,-0.0026455417283185456,0.0010286520338738114,-0.006255300082429471,-0.013524871237514446,-0.02078011810518987,-0.02802109702488309,-0.035247864004290363,91948.33333333333,72770.0,76605.66666666666,80441.33333333333,84277.0,88112.66666666666
24,Modoc,0.4748717948717948,0.5251282051282051,3744,0.288864388092613,0.7111356119073869,4000,0.2893660531697342,0.7106339468302658,4310,0.36020408163265305,0.639795918367347,4017,0.45224719101123595,0.547752808988764,4625,0.3745583038869258,0.6254416961130742,4303,0.24134312696747115,0.7586568730325288,4107,0.26197757390417936,0.7380224260958206,4467,0.30587023686920695,0.694129763130793,4420,0.2854188210961738,0.7145811789038263,4019,0.24516129032258066,0.7548387096774194,3843,-0.2575191600274193,-0.025953819128205213,-0.32458264490738703,-0.2065744828302658,-0.021934819367346925,-0.05827566571176407,-0.07238828169707423,-0.16696067559752883,-0.1990068393898206,-0.22867895374779307,-0.2619338121018262,-0.32755299322050746,-0.3649079460210203,-0.40218914763275393,-0.4393968887011681,-0.4765314581568134,-0.5135931432291159,3825.107142857143,4035.6428571428573,3993.5357142857147,3951.4285714285716,3909.321428571429,3867.2142857142862
25,Mono,0.3906735751295337,0.6093264248704663,2721,0.2888127853881279,0.7111872146118722,3421,0.265989847715736,0.7340101522842639,3677,0.37090163934426235,0.6290983606557378,3547,0.48648648648648646,0.5135135135135135,4355,0.45626477541371163,0.5437352245862884,4091,0.43790149892933616,0.5620985010706637,4371,0.5005086469989827,0.49949135300101727,5338,0.5674846625766872,0.4325153374233129,5571,0.544891640866873,0.4551083591331269,5181,0.5675675675675675,0.43243243243243246,5281,0.06488711721756757,-0.11015203887046632,-0.32463424761187215,-0.22995068828426396,-0.01123726165573763,-0.02403637023651356,0.00931818982971161,0.02959769636433618,0.0395242337049827,0.03293547195968716,-0.0024609923311269544,0.05585421696839177,0.0643616588542244,0.07285230420023225,0.08132621919975946,0.08978346965557904,0.09822412098306899,7168.214285714286,5878.035714285714,6136.071428571428,6394.107142857143,6652.142857142857,6910.178571428572
26,Monterey,0.4742268041237113,0.5257731958762887,80153,0.3798185941043084,0.6201814058956916,86794,0.4222222222222222,0.5777777777777778,97470,0.4949290060851927,0.5050709939148073,100381,0.6010230179028133,0.3989769820971867,116689,0.5917686318131257,0.40823136818687433,108558,0.6071805702217529,0.39281942977824713,117534,0.611336032388664,0.38866396761133604,124653,0.6952089704383283,0.30479102956167176,129783,0.688911704312115,0.31108829568788504,123518,0.7182795698924731,0.2817204301075269,133408,0.21559911954247313,-0.02659880987628871,-0.23362843889569163,-0.07371831377777777,0.11279010508519272,0.0905001611798133,0.14482204622912564,0.19887676765675288,0.150351619094664,0.16065977982132829,0.14155907111411503,0.20391127596149516,0.21539408486575695,0.22685422285911727,0.23829177928516287,0.24970684296035017,0.26109950217821165,157329.97619047618,137322.35714285716,141323.88095238095,145325.40476190476,149326.92857142858,153328.45238095237
27,Napa,0.46432264736297835,0.5356773526370218,40205,0.38628571428571423,0.6137142857142858,44035,0.41379310344827586,0.5862068965517241,45561,0.48931841302136314,0.5106815869786367,46290,0.6072386058981233,0.3927613941018767,53455,0.5850574712643678,0.4149425287356322,48319,0.5764331210191084,0.42356687898089174,51724,0.6040609137055838,0.39593908629441626,56599,0.665644171779141,0.3343558282208589,59642,0.6474820143884892,0.35251798561151076,56968,0.6923076923076923,0.3076923076923077,61372,0.18962724195769232,-0.03650296663702168,-0.2271613187142858,-0.08214743255172413,0.10717951202136317,0.09671574917512327,0.13811088568036778,0.1681293184541084,0.14307650041158382,0.13109498116214102,0.1001293811904892,0.1635326153005927,0.16999509939020996,0.176444824371643,0.1828818405271484,0.18930619784232405,0.19571794600843972,72615.63095238096,62973.78571428572,64902.15476190476,66830.52380952382,68758.89285714287,70687.26190476191
28,Nevada,0.49266247379454925,0.5073375262054507,16881,0.333716915995397,0.6662830840046029,26261,0.3606557377049181,0.639344262295082,31768,0.41200406917599186,0.5879959308240081,37023,0.4709851551956815,0.5290148448043186,44201,0.41395348837209306,0.586046511627907,43219,0.4043478260869566,0.5956521739130435,47479,0.45676500508647,0.54323499491353,53920,0.5271794871794871,0.47282051282051285,55647,0.49635796045785646,0.5036420395421436,51676,0.5272525027808675,0.47274749721913234,54935,0.024572052430867575,-0.00816314020545078,-0.27973011700460304,-0.1352847982950819,0.029865168175991885,-0.0395377015273185,-0.03299309721190696,-0.00395597647804341,-0.004219408207529973,-0.0073697034375128645,-0.05099467274014352,-0.011574099198550236,-0.011793733827865194,-0.012012934824855992,-0.01223170389842032,-0.012450042747373491,-0.01266795306052837,71864.85714285714,59574.14285714286,62032.28571428572,64490.42857142858,66948.57142857143,69406.71428571429
29,Orange,0.362051282051282,0.637948717948718,657433,0.24972375690607737,0.7502762430939227,780212,0.24545454545454545,0.7545454545454545,850077,0.3147773279352227,0.6852226720647773,865307,0.4185430463576159,0.581456953642384,972549,0.42299107142857145,0.5770089285714286,864576,0.41995841995842,0.5800415800415801,970905,0.3951367781155015,0.6048632218844985,1075399,0.4867075664621677,0.5132924335378323,1153687,0.4676923076923077,0.5323076923076923,1122664,0.5461373390557941,0.453862660944206,1197521,0.04345688870579412,-0.13877433194871802,-0.36372327609392263,-0.2504859905454545,-0.0673615730647773,-0.09197981036538411,-0.02395551415542857,0.011654617393419997,-0.06584763517849845,-0.04784162415483234,-0.0796603255056923,-0.0034639727258678477,0.0046438376330755204,0.012735640458682695,0.02081149883490241,0.028871475473483343,0.0369156327169371,1485624.2142857143,1244677.785714286,1292867.0714285714,1341056.3571428573,1389245.642857143,1437434.9285714286
30,Placer,0.5370370370370371,0.46296296296296297,40311,0.3807909604519774,0.6192090395480225,51440,0.3588175331294598,0.6411824668705403,60427,0.3955375253549696,0.6044624746450304,70642,0.4457671957671958,0.5542328042328043,91366,0.41248606465997767,0.5875139353400223,94427,0.3777544596012592,0.6222455403987408,117799,0.3670374115267947,0.6329625884732052,153278,0.4421699078812692,0.5578300921187308,173812,0.40061791967044286,0.5993820803295572,171711,0.4359823399558499,0.5640176600441502,186024,-0.06669811039415008,0.03621142303703706,-0.23265607254802262,-0.1371230028705402,0.013398624354969635,-0.0647556609558042,-0.03446052092402235,-0.03054934296374079,-0.09394700176720527,-0.09237928273573082,-0.14673471352755713,-0.12904516270487676,-0.14329025271868545,-0.15750721815346225,-0.17169616984509872,-0.18585721797558108,-0.19999047207813447,300106.34523809527,211830.57142857142,229485.7261904762,247140.88095238095,264796.03571428574,282451.1904761905
31,Plumas,0.5431841831425599,0.45681581685744016,6563,0.4108170310701956,0.5891829689298044,8161,0.42362525458248473,0.5763747454175153,9228,0.4801627670396744,0.5198372329603255,9015,0.5094850948509485,0.49051490514905144,9949,0.41916859122401845,0.5808314087759815,9750,0.35244161358811044,0.6475583864118896,10401,0.37423935091277893,0.6257606490872212,11190,0.43897435897435894,0.561025641025641,11028,0.41261633919338164,0.5873836608066184,10080,0.38956714761376254,0.6104328523862376,9850,-0.11311330273623743,0.042358569142559865,-0.2026300019298044,-0.07231528141751525,0.09802386603967445,-0.0010377618720515125,-0.027777994359981573,-0.05586218897688955,-0.08674506238122104,-0.09557483164264108,-0.13473629400461834,-0.17930826813110912,-0.2073892813620546,-0.23541485326721556,-0.2633852023348453,-0.2913005457640736,-0.31916109947522386,11415.833333333334,10753.75,10886.166666666666,11018.583333333334,11151.0,11283.416666666666
32,Riverside,0.49641760491299897,0.5035823950870011,198558,0.3446389496717724,0.6553610503282276,243278,0.35858585858585856,0.6414141414141414,287202,0.3995963673057518,0.6004036326942482,336348,0.5099075297225891,0.4900924702774108,430275,0.48532731376975174,0.5146726862302483,391613,0.46625129802699894,0.5337487019730011,451127,0.4149797570850203,0.5850202429149798,557579,0.5117227319062182,0.48827726809378186,647299,0.5081967213114754,0.49180327868852464,663116,0.5281615302869289,0.4718384697130712,751391,0.02548107993692894,-0.0044080090870010635,-0.26880808332822764,-0.13735467741414142,0.017457466305751845,-0.0006153270004108924,0.03838072818575172,0.057947495461998955,-0.0460046562089797,-0.022826458710781816,-0.039155911886524564,-0.018827953096060668,-0.023830448076321176,-0.028823066455913704,-0.03380584715745627,-0.038778828873912374,-0.043742050070420646,1087625.0714285714,793397.9285714286,852243.357142857,911088.7857142857,969934.2142857143,1028779.642857143
33,Sacramento,0.5397316821465428,0.4602683178534572,275876,0.4585698070374574,0.5414301929625426,322120,0.43667679837892603,0.563323201621074,368841,0.4832826747720365,0.5167173252279635,395690,0.5518987341772152,0.4481012658227848,453512,0.5496688741721855,0.4503311258278146,407414,0.5211416490486258,0.4788583509513742,431550,0.5010121457489879,0.4989878542510121,477866,0.5973360655737705,0.4026639344262295,542859,0.5977366255144033,0.40226337448559674,517582,0.6318082788671024,0.3681917211328976,562285,0.12912782851710247,0.03890606814654274,-0.1548772259625426,-0.05926373762107395,0.10114377377203654,0.041375877454215226,0.10272228858818544,0.11283784648362583,0.04002773245498792,0.06278687495677049,0.05038399231640334,0.08258288411037507,0.08314185552270503,0.08369972333824105,0.08425649190613793,0.08481216554989102,0.08536674856753868,692905.1904761905,577478.6428571428,600563.9523809524,623649.2619047619,646734.5714285714,669819.880952381
34,San Benito,0.4784836065573771,0.521516393442623,6680,0.4044692737430168,0.5955307262569832,7602,0.3843813387423935,0.6156186612576066,9380,0.4496439471007121,0.5503560528992878,10308,0.5652759084791387,0.43472409152086133,12739,0.566629339305711,0.43337066069428887,13906,0.5656249999999999,0.434375,16831,0.5307769929364279,0.4692230070635722,18725,0.6161719549641761,0.38382804503582396,19788,0.6055327868852459,0.39446721311475413,19081,0.6152173913043478,0.3847826086956522,22122,0.11253694095434785,-0.022342007442622935,-0.20897775925698325,-0.11155919725760649,0.06750504610071212,0.05475305175613865,0.119682753721711,0.15732119743499995,0.06979257964242791,0.08162276434717608,0.05818015368724594,0.09718923003156821,0.0987377975951409,0.10028330776765504,0.10182577259795611,0.10336520406380156,0.10490161407242393,31836.380952380954,23863.285714285717,25457.904761904763,27052.523809523813,28647.14285714286,30241.761904761905
35,San Bernardino,0.49178644763860363,0.5082135523613963,228885,0.34682713347921224,0.6531728665207878,289812,0.3441295546558705,0.6558704453441295,342705,0.39086294416243655,0.6091370558375635,392008,0.5098814229249012,0.4901185770750988,474070,0.5045454545454545,0.4954545454545455,413355,0.4921793534932221,0.5078206465067779,454893,0.4402834008097166,0.5597165991902834,523276,0.5321756894790602,0.4678243105209397,606334,0.5375128468653648,0.4624871531346352,582930,0.5566239316239316,0.4433760683760684,653983,0.05394348127393167,-0.0090391663613964,-0.2666198995207878,-0.15181098134412951,0.008724043162436579,-0.0006414337980987783,0.0575988689614545,0.08387555092822213,-0.020701012484283354,-0.002373501137939771,-0.009839786332635159,0.02058429778857196,0.020421165730622026,0.020258355749995016,0.020095866577419352,0.019933696951112023,0.019771845616719297,854769.5476190477,674683.5357142857,710700.7380952381,746717.9404761905,782735.142857143,818752.3452380953
36,San Diego,0.42754367934224047,0.5724563206577594,633795,0.3098751418842225,0.6901248581157775,716866,0.3383991894630193,0.6616008105369808,769267,0.38883248730964465,0.6111675126903554,869195,0.5102880658436214,0.4897119341563786,986646,0.4916387959866221,0.5083612040133779,884151,0.47953830010493176,0.5204616998950682,958634,0.4686234817813765,0.5313765182186235,1136351,0.5521472392638037,0.4478527607361963,1235503,0.5384615384615384,0.46153846153846156,1193949,0.6060279870828847,0.39397201291711514,1306400,0.10334753673288477,-0.07328193465775956,-0.30357189111577754,-0.1575413465369807,0.006693586309644672,-0.0002347908793786102,0.04469221040262206,0.07123449753993177,0.007639068487376555,0.0175980486468037,-0.008891094736461547,0.05631898734555918,0.06207162448497172,0.0678129039918467,0.07354287062537068,0.0792615688806606,0.08496904299084918,1674006.8214285714,1356820.9285714286,1420258.107142857,1483695.2857142857,1547132.464285714,1610569.6428571427
37,San Francisco,0.5638528138528138,0.4361471861471861,256888,0.6215895610913404,0.37841043890865955,254028,0.6821862348178137,0.3178137651821862,286972,0.7360970677451971,0.2639029322548028,277394,0.8026607538802661,0.1973392461197339,322207,0.8213879408418657,0.17861205915813422,290385,0.8242358078602621,0.175764192139738,319786,0.845213849287169,0.15478615071283094,357465,0.8606557377049181,0.13934426229508198,383796,0.8651452282157677,0.13485477178423236,361795,0.9018143009605123,0.09818569903948772,408541,0.3991338506105123,0.0630271998528138,0.008142528091340417,0.18624569881781372,0.35395816674519714,0.2921378971572661,0.3744413552578657,0.4159320052952621,0.38422943599316906,0.3261065470879181,0.3177925950177677,0.3722884912912825,0.37545012428270397,0.3786055151516212,0.38175468849755845,0.38489766877490617,0.3880344802940652,502336.2380952381,416986.1785714285,434056.1904761905,451126.20238095237,468196.21428571426,485266.2261904762
38,San Joaquin,0.4923234390992835,0.5076765609007164,101361,0.3912087912087912,0.6087912087912087,116863,0.39676113360323884,0.603238866396761,137213,0.4505050505050505,0.5494949494949495,138453,0.5221238938053098,0.4778761061946903,154210,0.5076754385964912,0.49232456140350883,145140,0.49378881987577644,0.5062111801242236,167239,0.4626262626262626,0.5373737373737374,189864,0.5541922290388548,0.44580777096114516,210308,0.5702564102564103,0.4297435897435897,205364,0.5766738660907128,0.4233261339092873,227002,0.07399341574071283,-0.00850217490071653,-0.22223824179120882,-0.09917940239676115,0.06836614950505054,0.01160103708230975,0.0607288530124912,0.08548501731077646,0.0016418493322626349,0.019643038421854775,0.02290377705841029,0.0370703803452459,0.03575137588846644,0.034434975588282235,0.033121169181995036,0.0318099464674555,0.030501297302587105,303394.5119047619,238290.82142857142,251311.55952380953,264332.29761904763,277353.03571428574,290373.7738095238
39,San Luis Obispo,0.4727085478887745,0.5272914521112256,54298,0.3466509988249119,0.6533490011750882,69527,0.3546099290780142,0.6453900709219859,76950,0.43350253807106603,0.566497461928934,83467,0.5245901639344263,0.4754098360655738,104619,0.46366782006920415,0.5363321799307958,100500,0.439312567132116,0.560687432867884,108886,0.46334012219959264,0.5366598778004074,129050,0.5272914521112256,0.4727085478887745,133155,0.5051975051975052,0.49480249480249483,125966,0.544543429844098,0.455456570155902,137202,0.04186297949409801,-0.028117066111225553,-0.2667960341750881,-0.1413306069219858,0.05136363707106606,0.014067307211426239,0.01672123448520413,0.031008764567116043,0.0023557089055926683,-0.00725773850577438,-0.04215512800049481,-0.01048120126927543,-0.015774217016133463,-0.021056782577026922,-0.026328939135002116,-0.03159072763012105,-0.03684218876140477,183326.88095238095,147552.5357142857,154707.40476190476,161862.27380952382,169017.14285714287,176172.0119047619
40,San Mateo,0.46736842105263154,0.5326315789473685,231741,0.42857142857142855,0.5714285714285714,238637,0.47469635627530365,0.5253036437246964,260631,0.5649087221095336,0.43509127789046653,254480,0.6650246305418719,0.33497536945812806,276508,0.6748329621380846,0.32516703786191536,251532,0.6747114375655824,0.3252885624344176,259399,0.7041540020263425,0.2958459979736575,284857,0.7484725050916496,0.2515274949083503,303292,0.7387295081967213,0.2612704918032787,285720,0.8044633368756643,0.19553666312433582,314384,0.3017828865256643,-0.033457192947368486,-0.18487560442857148,-0.021244179724696333,0.1827698211095336,0.15450177381887187,0.2278863765540846,0.2664076350005824,0.2431695887323425,0.21392331447464963,0.19137687499872136,0.2735906141651441,0.2848188696258944,0.29602495674949836,0.3072089628989545,0.31837097492182664,0.3295110791543294,351845.27380952385,313385.39285714284,321077.36904761905,328769.34523809527,336461.3214285715,344153.29761904763
41,Santa Barbara,0.47466390899689764,0.5253360910031024,119844,0.3684210526315789,0.631578947368421,128995,0.3643724696356275,0.6356275303643725,142320,0.45086119554204657,0.5491388044579534,142940,0.5462724935732648,0.4537275064267352,162756,0.5251959686450168,0.4748040313549832,150745,0.506951871657754,0.493048128342246,154974,0.540650406504065,0.45934959349593496,169861,0.6168032786885247,0.3831967213114754,175407,0.5929752066115702,0.40702479338842973,163885,0.6553610503282276,0.3446389496717724,178878,0.15268059997822758,-0.026161705003102387,-0.2450259803684211,-0.13156806636437246,0.06872229454204659,0.03574963685026478,0.07824938306101681,0.09864806909275403,0.07966599321006507,0.08225408807152468,0.04562257341357023,0.11381535032520773,0.12123625791026882,0.12864251413814642,0.13603417674824314,0.1434113031393025,0.15077395037210906,201571.20238095237,180970.9642857143,185091.0119047619,189211.05952380953,193331.10714285716,197451.15476190476
42,Santa Clara,0.4865145228215767,0.5134854771784232,443138,0.42168674698795183,0.5783132530120482,477003,0.4430894308943089,0.556910569105691,526639,0.5218718209562564,0.47812817904374366,541528,0.6340206185567011,0.365979381443299,602055,0.6386083052749719,0.36139169472502813,523291,0.6382754994742377,0.3617245005257624,548129,0.6487309644670051,0.35126903553299493,603816,0.7081632653061225,0.29183673469387755,665589,0.7209062821833162,0.27909371781668385,644277,0.7792068595927116,0.2207931404072883,703709,0.27652640924271166,-0.01431109117842333,-0.1917602860120482,-0.052851105105691076,0.13973291995625642,0.12349776183370109,0.1916617196909719,0.2299716969092377,0.1877465511730051,0.1736140746891225,0.17355364898531622,0.24638057460063578,0.2594806308808799,0.2725548232622046,0.28560325367141814,0.29862602343396105,0.3116232332786808,810895.6904761905,702029.1428571428,723802.4523809524,745575.7619047619,767349.0714285714,789122.380952381
43,Santa Cruz,0.5424628450106157,0.4575371549893843,73969,0.4642857142857143,0.5357142857142857,85804,0.5411167512690355,0.4588832487309645,92147,0.6256358087487284,0.37436419125127157,102611,0.7262500000000001,0.27375,113992,0.6774580335731415,0.32254196642685845,103062,0.6925675675675675,0.30743243243243246,108350,0.7456588355464759,0.25434116445352395,122084,0.796086508753862,0.20391349124613803,127736,0.790356394129979,0.20964360587002095,120385,0.8090507726269316,0.19094922737306846,130012,0.3063703222769316,0.04163723101061567,-0.14916131871428573,0.04517621526903548,0.2434969077487284,0.21572714327700004,0.23051144798914147,0.28426376500256756,0.28467442225247597,0.261537318136862,0.24300376093197906,0.2944725075621868,0.30236982339433993,0.3102515472798615,0.31811774066490983,0.3259684646331209,0.33380377990847165,151261.3333333333,132718.0,136426.66666666666,140135.3333333333,143844.0,147552.66666666666
44,Shasta,0.5264797507788161,0.47352024922118374,37854,0.3580110497237569,0.6419889502762431,47418,0.36852791878172586,0.6314720812182741,53127,0.395112016293279,0.604887983706721,54585,0.434065934065934,0.5659340659340659,68359,0.37485843714609285,0.6251415628539071,62961,0.3172268907563025,0.6827731092436975,66544,0.3177664974619289,0.6822335025380711,77731,0.36782786885245905,0.632172131147541,80390,0.3492227979274612,0.6507772020725389,76501,0.30087527352297594,0.6991247264770241,81024,-0.20180517682702404,0.025654136778816117,-0.2554359832762431,-0.12741261721827413,0.012973115293279047,-0.076456922657066,-0.07208814843790717,-0.09107691180869748,-0.14321791583207105,-0.16672132176454096,-0.1981298352705388,-0.24779626735900706,-0.27665555918460427,-0.3054578731018154,-0.33420343365438043,-0.3628924640611899,-0.39152518622690025,103725.46428571429,86507.78571428571,89951.32142857143,93394.85714285714,96838.39285714287,100281.92857142858
45,Sierra,0.5533678756476684,0.4466321243523316,1576,0.4321550741163056,0.5678449258836945,1718,0.41997961264016315,0.580020387359837,1896,0.47893114080164434,0.5210688591983555,1696,0.4853556485355649,0.5146443514644352,1875,0.39529411764705885,0.6047058823529412,1707,0.31499460625674214,0.6850053937432578,1847,0.34121274409044194,0.658787255909558,1948,0.39057591623036647,0.6094240837696335,1991,0.3821052631578947,0.6178947368421053,1799,0.3641488162344983,0.6358511837655018,1858,-0.13853163411550168,0.0525422616476684,-0.18129195888369443,-0.07596092335983684,0.09679223980164436,-0.02516720818743512,-0.05165246793694117,-0.09330919630825785,-0.11977166920355803,-0.14397327438663354,-0.16524737004010526,-0.22178365608147033,-0.253059139819797,-0.28427287527759404,-0.315425105798127,-0.3465160732888961,-0.37754601823311873,2033.1785714285713,1931.5714285714284,1951.892857142857,1972.2142857142856,1992.5357142857142,2012.8571428571427
46,Siskiyou,0.4994829369183041,0.500517063081696,14615,0.3776536312849162,0.6223463687150839,16738,0.4032753326509724,0.5967246673490276,18101,0.4800817160367722,0.5199182839632277,17797,0.5533980582524272,0.4466019417475729,20679,0.44807467911318555,0.5519253208868146,18293,0.34154175588865093,0.658458244111349,19819,0.3835198372329603,0.6164801627670397,20899,0.4466321243523316,0.5533678756476684,21564,0.4205020920502093,0.5794979079497908,19993,0.38962472406181015,0.6103752759381899,20493,-0.11305572628818983,-0.0013426770816959421,-0.23579340171508384,-0.09266520334902761,0.09794281503677221,0.04287520152942714,0.0011280935291855254,-0.06676204667634905,-0.07746457606103968,-0.08791706626466839,-0.1268505411477907,-0.1803554919606256,-0.2110606431948412,-0.24170517217592646,-0.2722893178095802,-0.30281331759195496,-0.3332774076208409,22920.488095238095,21352.92857142857,21666.440476190473,21979.95238095238,22293.464285714283,22606.97619047619
47,Solano,0.5628865979381443,0.43711340206185567,61644,0.430976430976431,0.5690235690235691,80676,0.4483805668016194,0.5516194331983806,94798,0.5192697768762679,0.48073022312373226,106088,0.6235595390524968,0.3764404609475032,132111,0.6135857461024499,0.3864142538975501,117279,0.5925155925155925,0.4074844074844075,131735,0.5771947527749748,0.4228052472250252,148837,0.6455566905005107,0.35444330949948927,161588,0.6498973305954825,0.35010266940451745,152840,0.6633986928104575,0.33660130718954245,168150,0.16071824246045752,0.0620609839381443,-0.18247060202356902,-0.04755996919838057,0.13713087587626788,0.11303668232949682,0.16663916051844985,0.1842117899505925,0.11621033948097481,0.11100749988351066,0.10254469739748251,0.12991415419123076,0.12847412277113435,0.1270369344553961,0.1256025780396497,0.1241710423856377,0.12274231642068045,217650.23809523808,176691.42857142858,184883.19047619047,193074.95238095237,201266.71428571426,209458.47619047618
48,Sonoma,0.4989495798319328,0.5010504201680672,105952,0.42890995260663506,0.5710900473933649,125985,0.48226950354609927,0.5177304964539007,149657,0.5741869918699186,0.42581300813008127,161583,0.6866059817945382,0.31339401820546164,197691,0.6533490011750882,0.3466509988249119,181297,0.648854961832061,0.35114503816793896,197006,0.6850152905198778,0.3149847094801223,220690,0.7540983606557377,0.24590163934426232,229351,0.7372793354101765,0.26272066458982346,216865,0.7577092511013216,0.2422907488986784,233303,0.2550288007513216,-0.0018760341680672532,-0.18453708039336497,-0.013671032453900722,0.19204809086991864,0.17608312507153823,0.20640241559108818,0.24055115926706105,0.22403087722587778,0.21954917003873764,0.18992670221217656,0.2414227880840265,0.24770769289385441,0.2539801891964757,0.2602403258924717,0.2664881515939008,0.27272371462660416,291326.60714285716,245745.89285714287,254862.03571428574,263978.1785714286,273094.3214285715,282210.4642857143
49,Stanislaus,0.5386199794026777,0.46138002059732236,73465,0.44742729306487694,0.552572706935123,84186,0.4026236125126135,0.5973763874873865,93985,0.4636363636363636,0.5363636363636364,97315,0.525706940874036,0.47429305912596403,128005,0.5060639470782801,0.49393605292172,117007,0.45643153526970953,0.5435684647302904,128267,0.40808080808080804,0.591919191919192,145624,0.5087001023541453,0.49129989764585463,161512,0.5144329896907216,0.48556701030927835,155816,0.5098039215686274,0.4901960784313726,174406,0.007123471218627442,0.037794365402677665,-0.1660197399351231,-0.09331692348738646,0.08149746263636365,0.015184084151036004,0.05911736149428004,0.04812773270470955,-0.05290360521319193,-0.025849088262854703,-0.032919643507278384,-0.04727805418566078,-0.06045709589423609,-0.07361011776019666,-0.08673722232492054,-0.09983851152476575,-0.11291408669591618,232313.73809523808,182934.92857142858,192810.69047619047,202686.45238095237,212562.21428571426,222437.97619047618
