,Unnamed: 0,counties,1976D,1976R,1976Total,1980D,1980R,1980Total,1984D,1984R,1984Total,1988D,1988R,1988Total,1992D,1992R,1992Total,1996D,1996R,1996Total,2000D,2000R,2000Total,2004D,2004R,2004Total,2008D,2008R,2008Total,2012D,2012R,2012Total,2016D,2016R,2016Total,Partisan Lean 2016,Partisan Lean 1976,Partisan Lean 1980,Partisan Lean 1984,Partisan Lean 1988,Partisan Lean 1992,Partisan Lean 1996,Partisan Lean 2000,Partisan Lean 2004,Partisan Lean 2008,Partisan Lean 2012,Partisan Lean 2020,Partisan Lean 2024,Partisan Lean 2028,Partisan Lean 2032,Partisan Lean 2036,Partisan Lean 2040,2040Total,2020Total,2024Total,2028Total,2032Total,2036Total
10,10,Columbia,0.3987915407854984,0.6012084592145015,26574,0.4053751399776036,0.5946248600223963,26274,0.32228915662650603,0.677710843373494,27891,0.4339051463168517,0.5660948536831484,26924,0.4955640050697085,0.5044359949302915,29056,0.5554245283018867,0.4445754716981132,27403,0.5064655172413793,0.4935344827586207,28698,0.5240532241555783,0.4759467758444217,31103,0.5686673448626653,0.4313326551373347,31433,0.5701125895598772,0.4298874104401228,29129,0.526595744680851,0.4734042553191489,30902,0.015462835882851023,-0.11173131593750163,-0.04157144560639642,-0.08601464593849395,-0.027079266977148297,-0.03898518554729152,0.008071895103886728,0.003785066891379363,0.03649309173757831,0.03177886974166533,0.050473967039877166,0.05536860493664619,0.06538384569159206,0.07537931300670664,0.08535508480697729,0.09531123855761336,0.10524785126771974,34160.84523809524,31618.821428571428,32127.22619047619,32635.630952380954,33144.03571428572,33652.44047619047
11,11,Cortland,0.3826787512588117,0.6173212487411883,18300,0.3842696629213483,0.6157303370786517,18048,0.31959798994974875,0.6804020100502512,20224,0.41229838709677424,0.5877016129032259,18769,0.5013368983957219,0.4986631016042781,20851,0.5453488372093023,0.4546511627906977,19449,0.4957627118644067,0.5042372881355932,20726,0.4790602655771194,0.5209397344228804,22760,0.5503560528992878,0.4496439471007121,21920,0.5465711361310134,0.4534288638689867,19624,0.4696312364425163,0.5303687635574837,20244,-0.04150167235548369,-0.12784410546418834,-0.06267692266265174,-0.08870581261525123,-0.04868602619722573,-0.033212292221278084,-0.0020037959886977097,-0.006917738485593294,-0.00849986684088061,0.013467577778287776,0.026932513611013342,0.00864650778420284,0.01332629770836391,0.017996848159732792,0.022658195550064875,0.027310376076290055,0.031953425722207385,22085.15476190476,21273.42857142857,21435.77380952381,21598.119047619046,21760.464285714286,21922.809523809523
12,12,Delaware,0.3682092555331992,0.6317907444668007,19827,0.3733031674208144,0.6266968325791855,19164,0.29116465863453816,0.7088353413654618,19830,0.3961693548387097,0.6038306451612904,19010,0.4473007712082262,0.5526992287917738,20530,0.5319148936170213,0.4680851063829788,19394,0.4424498416050687,0.5575501583949314,20176,0.4216990788126919,0.578300921187308,21167,0.47346938775510206,0.5265306122448979,20389,0.4555669050051072,0.5444330949948927,18638,0.35714285714285715,0.6428571428571428,19792,-0.15399005165514285,-0.1423136011898008,-0.07364341816318565,-0.11713914393046182,-0.06481505845529029,-0.08724841940877381,-0.015437739580978715,-0.06023060874493125,-0.06586105360530808,-0.06341908736589796,-0.06407171751489282,-0.10692573368461922,-0.11466126925708409,-0.12238153229133175,-0.13008658297477638,-0.13777648113972418,-0.1454512862661872,19885.869047619046,19886.464285714286,19886.345238095237,19886.22619047619,19886.10714285714,19885.988095238095
13,13,Dutchess,0.42233502538071066,0.5776649746192893,90111,0.34841628959276016,0.6515837104072398,93007,0.3182730923694779,0.6817269076305221,103580,0.3850806451612903,0.6149193548387096,101959,0.4712793733681463,0.5287206266318538,115328,0.5302325581395348,0.4697674418604651,103821,0.4989361702127659,0.5010638297872341,111771,0.4786150712830957,0.5213849287169043,123881,0.5435222672064777,0.4564777327935222,132302,0.5382262996941896,0.4617737003058104,123705,0.5015839493136219,0.4984160506863781,131018,-0.009548959484378061,-0.08818783134228936,-0.09853029599123986,-0.09003071019552211,-0.07590376813270966,-0.06326981724885372,-0.017120075058465134,-0.0037442801372341017,-0.008945061134904286,0.006633792085477652,0.01858767717418952,0.0310755528092983,0.042166065626148,0.053234682055965266,0.06428148839003,0.07530657041049693,0.08631001339445277,156747.94047619047,136340.14285714287,140421.70238095237,144503.2619047619,148584.82142857142,152666.38095238095
14,14,Erie,0.5100603621730382,0.4899396378269618,452843,0.5601750547045952,0.4398249452954048,420473,0.5160320641282565,0.4839679358717434,461671,0.5584677419354839,0.4415322580645161,430792,0.6024930747922438,0.3975069252077562,451496,0.6287356321839079,0.3712643678160919,410234,0.6002120890774124,0.3997879109225875,424654,0.5766871165644172,0.4233128834355828,445138,0.5888324873096447,0.41116751269035534,441985,0.582909460834181,0.41709053916581895,414195,0.5335429769392033,0.4664570230607966,423625,0.022410068141203277,-0.0004624945499618338,0.11322846912059514,0.10772826156325654,0.0974833286414839,0.06794388417524377,0.08138299898590795,0.09753163872741244,0.08912698414641718,0.05194401218864464,0.06327083831418101,0.03695447838509125,0.02935344255932293,0.021767413724223417,0.014196332738865891,0.00664014081127462,-0.0009012205043781307,416587.47619047615,423786.1071428571,422346.38095238095,420906.65476190473,419466.9285714286,418027.20238095237
15,15,Essex,0.391566265060241,0.608433734939759,16824,0.4160263446761801,0.5839736553238201,16978,0.2974874371859297,0.7025125628140704,17320,0.3901209677419355,0.6098790322580645,17113,0.4481012658227848,0.5518987341772152,18973,0.5529131985731273,0.4470868014268728,16986,0.4732334047109208,0.5267665952890792,17938,0.4702868852459017,0.5297131147540984,19082,0.5675126903553299,0.4324873096446701,18595,0.595116988809766,0.404883011190234,16717,0.4939759036144578,0.5060240963855421,17218,-0.017157005183542184,-0.11895659166275901,-0.030920240907819918,-0.1108163653790703,-0.07086344555206447,-0.0864479247942152,0.00556056537512728,-0.029447045639079183,-0.017273247172098327,0.0306242152343299,0.07547836628976601,0.054329628791784046,0.06934534864244313,0.08433142243264768,0.09928796699429654,0.1142150984699768,0.12911293231844212,17310.45238095238,17582.714285714286,17528.261904761905,17473.809523809523,17419.35714285714,17364.904761904763
16,16,Franklin,0.4503510531594785,0.5496489468405216,16152,0.4885245901639345,0.5114754098360655,16292,0.3761283851554664,0.6238716148445336,17064,0.4647177419354839,0.5352822580645161,17192,0.5359897172236503,0.4640102827763496,18365,0.626360338573156,0.3736396614268441,16394,0.5369978858350951,0.4630021141649049,17451,0.5321756894790602,0.4678243105209397,18316,0.6128048780487805,0.3871951219512195,17520,0.6330275229357799,0.3669724770642202,15934,0.4699453551912569,0.5300546448087432,16952,-0.04118755360674309,-0.06017180356352153,0.04157800457993449,-0.03217541740953356,0.0037333286414839018,0.001440526606650283,0.079007705375156,0.03431743548509514,0.04461555706106024,0.07591640292778046,0.11338890041577987,0.0521632233869056,0.05509023429013382,0.058011466293447,0.0609269421708607,0.06383668456201974,0.06674071597327647,16180.690476190475,16751.642857142855,16637.452380952378,16523.261904761905,16409.071428571428,16294.88095238095
17,17,Fulton,0.4340382678751257,0.5659617321248741,21629,0.4147414741474148,0.5852585258525852,21522,0.3393574297188755,0.6606425702811245,22618,0.4340382678751257,0.5659617321248741,20931,0.4791666666666666,0.5208333333333334,22845,0.5538277511961722,0.4461722488038277,21130,0.4488517745302714,0.5511482254697286,21675,0.4224489795918367,0.5775510204081633,22215,0.4525993883792049,0.5474006116207951,21824,0.4434250764525994,0.5565749235474007,19799,0.3251859723698194,0.6748140276301807,21214,-0.1859469364281806,-0.07648458884787429,-0.03220511143658522,-0.06894637284612448,-0.026946145418874246,-0.05538252395033344,0.006475117998172242,-0.053828675819728555,-0.06511115282616331,-0.08428908674179514,-0.07621354606740066,-0.14770037179249584,-0.16537058211638112,-0.18300590552649965,-0.20060647950838018,-0.21817244073641007,-0.23570392508018756,20252.261904761905,20884.82142857143,20758.309523809527,20631.79761904762,20505.285714285714,20378.77380952381
18,18,Genesee,0.4259818731117825,0.5740181268882175,25536,0.4780701754385965,0.5219298245614035,24489,0.34002006018054165,0.6599799398194585,25210,0.41229838709677424,0.5877016129032259,24332,0.40903054448871184,0.5909694555112882,26225,0.4825986078886311,0.5174013921113689,24238,0.4133192389006343,0.5866807610993657,26074,0.382262996941896,0.617737003058104,27580,0.4065040650406504,0.5934959349593495,26890,0.39672801635991817,0.6032719836400818,24746,0.3110871905274488,0.6889128094725511,26432,-0.20004571827055118,-0.08454098361121754,0.031123589854596456,-0.06828374238445833,-0.04868602619722573,-0.12551864612828817,-0.06475402530936886,-0.08936121144936565,-0.10529713547610398,-0.13038441008034962,-0.12291060616008187,-0.17806251571728637,-0.19289556990890588,-0.20769933868326973,-0.22247393745102073,-0.23721948094186018,-0.2519360832100048,27710.89285714286,26712.857142857145,26912.464285714286,27112.07142857143,27311.678571428572,27511.285714285717
19,19,Greene,0.40524193548387105,0.594758064516129,19264,0.3651315789473684,0.6348684210526316,19498,0.2928786359077232,0.7071213640922768,20070,0.3794147325933401,0.62058526740666,19319,0.4246753246753247,0.5753246753246752,21191,0.4863582443653618,0.5136417556346382,20124,0.4281150159744409,0.5718849840255591,21095,0.40755873340143,0.5924412665985699,22398,0.44954128440366975,0.5504587155963303,22335,0.4468302658486708,0.5531697341513292,20668,0.36167922497308935,0.6383207750269105,22050,-0.14945368382491064,-0.10528092123912897,-0.0818150066366316,-0.11542516665727681,-0.0815696807006599,-0.10987386594167531,-0.06099438883263819,-0.07456543437555907,-0.08000139901657,-0.08734719071733027,-0.07280835667132923,-0.10950301289098263,-0.11390180920938775,-0.11829192083050089,-0.1226733819797623,-0.1270462266806902,-0.13141048875647598,23911.321428571428,22456.678571428572,22747.60714285714,23038.535714285714,23329.464285714286,23620.392857142855
