,Unnamed: 0,counties,1976D,1976R,1976Total,1980D,1980R,1980Total,1984D,1984R,1984Total,1988D,1988R,1988Total,1992D,1992R,1992Total,1996D,1996R,1996Total,2000D,2000R,2000Total,2004D,2004R,2004Total,2008D,2008R,2008Total,2012D,2012R,2012Total,2016D,2016R,2016Total,Partisan Lean 2016,Partisan Lean 1976,Partisan Lean 1980,Partisan Lean 1984,Partisan Lean 1988,Partisan Lean 1992,Partisan Lean 1996,Partisan Lean 2000,Partisan Lean 2004,Partisan Lean 2008,Partisan Lean 2012,Partisan Lean 2020,Partisan Lean 2024,Partisan Lean 2028,Partisan Lean 2032,Partisan Lean 2036,Partisan Lean 2040,2040Total,2020Total,2024Total,2028Total,2032Total,2036Total
10,10,Christian,0.555668016194332,0.44433198380566796,16960,0.4302083333333333,0.5697916666666667,16036,0.4693467336683417,0.5306532663316582,16152,0.5407854984894259,0.459214501510574,15436,0.6400996264009963,0.3599003735990037,17590,0.5719178082191781,0.428082191780822,14837,0.4742268041237113,0.5257731958762887,14771,0.4032258064516129,0.5967741935483871,15267,0.4676923076923077,0.5323076923076923,15155,0.38217213114754095,0.617827868852459,14727,0.2747603833865815,0.7252396166134185,15477,-0.2363725254114185,0.04514515947133202,-0.01673825225066672,0.06104293110334169,0.07980108519542595,0.10555043578399625,0.024565175021178165,-0.028453646226288654,-0.08433432596638712,-0.06919616742869233,-0.1374664913724591,-0.2442442706687018,-0.2886170298108368,-0.33290218226389356,-0.37710007327635253,-0.4212110460595966,-0.4652354418043103,13984.988095238095,14733.678571428572,14583.940476190477,14434.202380952382,14284.464285714286,14134.72619047619
11,11,Clark,0.4743718592964825,0.5256281407035176,8622,0.3423517169614985,0.6576482830385016,8666,0.3634538152610442,0.6365461847389559,8382,0.4206827309236948,0.5793172690763053,7811,0.5122549019607843,0.4877450980392157,7979,0.467869222096956,0.532130777903044,7220,0.4,0.6,7512,0.3611670020120724,0.6388329979879275,8007,0.4591836734693878,0.5408163265306123,8312,0.33537206931702346,0.6646279306829767,7886,0.2505285412262156,0.7494714587737843,7928,-0.2606043675717844,-0.036150997426517506,-0.1045948686225015,-0.044849987303955785,-0.04030168237030518,-0.022294288656215744,-0.07948341110104401,-0.10268045034999995,-0.1263931304059276,-0.0777048016516122,-0.18426655320297658,-0.23820400811204934,-0.2661266529432851,-0.2939941691210066,-0.3218067739012582,-0.34956468325825085,-0.37726811189453713,8298.392857142857,8052.857142857142,8101.964285714285,8151.071428571428,8200.17857142857,8249.285714285714
12,12,Clay,0.4984924623115578,0.5015075376884423,7729,0.3677685950413223,0.6322314049586777,7266,0.35606820461384153,0.6439317953861585,7104,0.4417670682730924,0.5582329317269077,6279,0.545343137254902,0.4546568627450981,6652,0.5045662100456622,0.4954337899543379,6228,0.3687436159346272,0.6312563840653728,6135,0.3226130653266332,0.6773869346733669,6554,0.3818737270875764,0.6181262729124236,6466,0.2743091095189355,0.7256908904810645,5908,0.16911764705882354,0.8308823529411765,6350,-0.34201526173917646,-0.012030394411442213,-0.07917799054267771,-0.05223559795115845,-0.01921734502090755,0.010793946637902008,-0.04278642315233783,-0.1339368344153728,-0.1649470670913668,-0.15501474803342363,-0.24532951300106454,-0.3451412074001894,-0.3911869660856553,-0.43714181502056704,-0.4830061124704059,-0.528780214586817,-0.5744644754244632,6085.130952380952,6209.535714285714,6184.6547619047615,6159.773809523809,6134.892857142857,6110.011904761905
13,13,Clinton,0.4641051567239636,0.5358948432760363,13671,0.34486373165618445,0.6551362683438154,13593,0.3340020060180541,0.6659979939819459,13899,0.43618090452261293,0.5638190954773871,13680,0.5368020304568528,0.4631979695431472,15822,0.5017064846416383,0.4982935153583617,13844,0.4281314168377823,0.5718685831622177,15427,0.3993963782696177,0.6006036217303823,17131,0.4501018329938901,0.5498981670061099,17314,0.3472931562819203,0.6527068437180796,16481,0.2406815761448349,0.7593184238551651,17419,-0.2704513326531651,-0.046417699999036444,-0.10208285392781558,-0.07430179654694591,-0.02480350877138704,0.002252839839852805,-0.04564614855636173,-0.0745490335122177,-0.08816375414838229,-0.0867866421271099,-0.17234546623807973,-0.2406934083465586,-0.27284212517807305,-0.3049273696744308,-0.3369493919732207,-0.36890844073617757,-0.4008047631609628,20592.47619047619,18117.35714285714,18612.380952380954,19107.404761904763,19602.428571428572,20097.45238095238
14,14,Coles,0.4389743589743589,0.561025641025641,20162,0.35982339955849896,0.6401766004415012,20671,0.3376884422110553,0.6623115577889448,21295,0.4300100704934541,0.5699899295065458,19504,0.5375796178343949,0.462420382165605,22300,0.5266742338251986,0.4733257661748014,19298,0.4590673575129534,0.5409326424870466,20093,0.42381432896064586,0.5761856710393543,22780,0.5163265306122449,0.4836734693877551,23153,0.4430769230769231,0.5569230769230769,21437,0.3596112311015119,0.6403887688984882,21918,-0.1515216776964881,-0.07154849774864114,-0.08712318602550106,-0.07061536035394467,-0.030974342800545895,0.003030427217394882,-0.02067839937280136,-0.04361309283704656,-0.06374580345735414,-0.020561944508755148,-0.07656169944307695,-0.11786469955992374,-0.13271840050337858,-0.14754277526596837,-0.16233793941898256,-0.17710400785183822,-0.19184109477748734,24345.285714285714,22747.964285714286,23067.428571428572,23386.892857142855,23706.35714285714,24025.821428571428
15,15,Cook,0.5443425076452599,0.4556574923547401,1209748,0.5676855895196506,0.4323144104803494,1163097,0.5130784708249496,0.4869215291750503,180735,0.5625,0.4375000000000001,1026144,0.6736111111111109,0.32638888888888884,1146655,0.7144385026737967,0.28556149732620323,726666,0.7057613168724279,0.2942386831275721,865907,0.7069486404833837,0.2930513595166163,1049434,0.7696969696969698,0.2303030303030303,1137466,0.7502538071065991,0.24974619289340105,1014819,0.7803590285110876,0.21964097148891235,1180344,0.26922611971308763,0.033819650922259914,0.12073900393565062,0.10477466825994963,0.10151558670600003,0.13906192049411092,0.16708586947579673,0.20308086652242796,0.21938850806538368,0.23280849457596975,0.23061518458659902,0.2939075327454219,0.31566492930006973,0.3373793694663476,0.3590510225306929,0.38068005678078976,0.4022666395134138,1226088.8571428573,1116794.392857143,1138653.2857142857,1160512.1785714286,1182371.0714285714,1204229.9642857143
16,16,Crawford,0.4752774974772957,0.5247225025227044,10622,0.3637316561844864,0.6362683438155137,9710,0.3333333333333333,0.6666666666666666,9424,0.4179254783484391,0.5820745216515609,8571,0.5236270753512133,0.4763729246487867,9671,0.4776632302405498,0.5223367697594501,8693,0.40122824974411453,0.5987717502558854,8500,0.3440643863179075,0.6559356136820925,9332,0.4335378323108384,0.5664621676891616,9153,0.3384458077709611,0.6615541922290388,8633,0.24101479915433405,0.7589852008456659,8739,-0.27011810964366595,-0.03524535924570432,-0.08321492939951364,-0.07497046923166667,-0.0430589349455609,-0.01092211526578668,-0.06968940295745019,-0.10145220060588545,-0.14349574610009252,-0.1033506428101616,-0.18119281474903892,-0.2532996937381,-0.2837393197873581,-0.314118847819131,-0.3444385146731719,-0.3746985557918663,-0.40489920523133094,8707.70238095238,8814.964285714284,8793.511904761905,8772.059523809523,8750.607142857143,8729.154761904761
17,17,Cumberland,0.5223123732251521,0.477687626774848,5344,0.374869109947644,0.625130890052356,5289,0.3661971830985915,0.6338028169014084,4762,0.41649899396378265,0.5835010060362172,4600,0.5314136125654451,0.4685863874345549,5202,0.4698224852071006,0.5301775147928994,4469,0.3868312757201646,0.6131687242798354,4975,0.34747474747474744,0.6525252525252525,5416,0.3944672131147541,0.6055327868852459,5339,0.31860226104830425,0.6813977389516958,5295,0.19680851063829788,0.8031914893617021,5571,-0.31432439815970215,0.011789516502152098,-0.07207747563635603,-0.04210661946640848,-0.044485419330217324,-0.0031355780515549547,-0.07753014799089936,-0.11584917462983535,-0.14008538494325257,-0.14242126200624594,-0.2010363614716958,-0.29515086747997543,-0.3316397348398823,-0.36805656095376094,-0.404401629728369,-0.4406752233953455,-0.4768776225245688,6274.72619047619,5660.857142857143,5783.630952380952,5906.4047619047615,6029.178571428571,6151.952380952381
18,18,De Witt,0.3877973112719752,0.6122026887280249,30728,0.3529411764705882,0.6470588235294118,30365,0.35045317220543803,0.649546827794562,31465,0.4074446680080483,0.5925553319919517,29190,0.5201037613488976,0.4798962386511025,34232,0.5068181818181818,0.4931818181818182,28527,0.4630593132154007,0.5369406867845994,33233,0.4777777777777778,0.5222222222222223,40768,0.5852911133810009,0.41470888661899896,44974,0.5282631038026722,0.4717368961973278,41241,0.5170893054024256,0.4829106945975745,43600,0.005956396604425596,-0.12272554545102482,-0.09400540911341182,-0.05785063035956195,-0.05353974528595168,-0.014445429268102439,-0.04053445137981815,-0.03962113713459925,-0.009782354640222202,0.04840263826000091,0.008624481282672125,0.032380123110876013,0.04214792742155282,0.05189644681482264,0.06162575729045017,0.0713359343997979,0.08102705324937887,58774.369047619046,47298.71428571429,49593.84523809524,51888.97619047618,54184.107142857145,56479.23809523809
19,19,DeKalb,0.4567404426559356,0.5432595573440644,7666,0.32731137088204043,0.6726886291179597,7344,0.3413654618473896,0.6586345381526104,6915,0.4028197381671702,0.5971802618328298,6645,0.4874371859296482,0.5125628140703518,7759,0.4915635545556805,0.5084364454443194,6589,0.4195876288659794,0.5804123711340206,7051,0.3658291457286432,0.6341708542713568,7798,0.4319344933469806,0.5680655066530195,7831,0.3624229979466119,0.6375770020533881,7368,0.2735135135135135,0.7264864864864865,7556,-0.2376193952844865,-0.05378241406706441,-0.11963521470195959,-0.0669383407176104,-0.05816467512682977,-0.04711200468735183,-0.05578907864231947,-0.08309282148402058,-0.12173098668935678,-0.10495398177401943,-0.1572156245733881,-0.2145324742470507,-0.23800356639401343,-0.261428318743512,-0.28480691391564505,-0.3081395334530441,-0.33142635782944296,8330.607142857143,7801.142857142857,7907.035714285715,8012.928571428572,8118.821428571429,8224.714285714286
