,Unnamed: 0,counties,1976D,1976R,1976Total,1980D,1980R,1980Total,1984D,1984R,1984Total,1988D,1988R,1988Total,1992D,1992R,1992Total,1996D,1996R,1996Total,2000D,2000R,2000Total,2004D,2004R,2004Total,2008D,2008R,2008Total,2012D,2012R,2012Total,2016D,2016R,2016Total,Partisan Lean 1976,Partisan Lean 1980,Partisan Lean 1984,Partisan Lean 1988,Partisan Lean 1992,Partisan Lean 1996,Partisan Lean 2000,Partisan Lean 2004,Partisan Lean 2008,Partisan Lean 2012,Partisan Lean 2016,Partisan Lean 2020,Partisan Lean 2024,Partisan Lean 2028,Partisan Lean 2032,Partisan Lean 2036,Partisan Lean 2040,2040Total,2020Total,2024Total,2028Total,2032Total,2036Total
12,12,Harney,0.4867724867724868,0.5132275132275133,3407,0.3241150442477876,0.6758849557522124,3785,0.36958710976837866,0.6304128902316213,3512,0.42946058091286304,0.5705394190871369,3330,0.4194484760522496,0.5805515239477503,3372,0.3349339735894358,0.6650660264105642,3515,0.21465968586387435,0.7853403141361257,3734,0.22998986828774065,0.7700101317122594,3702,0.2679127725856698,0.7320872274143302,3683,0.2416666666666667,0.7583333333333333,3583,0.19005524861878453,0.8099447513812155,3974,-0.023750369950513217,-0.12283154133621244,-0.03871669279662132,-0.03152383238113693,-0.1151007145647504,-0.2124186596085642,-0.2880207644861256,-0.25757026413025935,-0.2689757025353302,-0.27797195585333334,-0.32107766017921546,-0.38085974783300003,-0.41602076156871703,-0.4511123556862344,-0.48613480376070584,-0.5210883777532445,-0.5559733480235707,4294.1547619047615,3934.9285714285716,4006.773809523809,4078.6190476190477,4150.464285714285,4222.309523809524
13,13,Hood River,0.4921301154249738,0.5078698845750262,6636,0.4587973273942093,0.5412026726057906,7092,0.4002006018054163,0.5997993981945838,7571,0.5015353121801432,0.4984646878198567,6689,0.5585331452750353,0.4414668547249647,7841,0.5663924794359577,0.4336075205640424,7574,0.5225027442371021,0.4774972557628979,8549,0.5756345177664975,0.4243654822335025,9859,0.658787255909558,0.34121274409044194,9830,0.6383419689119171,0.3616580310880829,9838,0.6655518394648829,0.33444816053511706,10910,-0.018392741298026205,0.011850741810209287,-0.008103200759583706,0.04055089888614327,0.023983954658035267,0.019039846237957736,0.019822293887102105,0.08807438534849754,0.12189878078855798,0.11870334639191704,0.15441893066688295,0.16121938988838735,0.18062534750814052,0.1999929912675924,0.21932247215748646,0.23861394027774452,0.2578675448444727,14270.714285714286,11436.785714285714,12003.571428571428,12570.357142857143,13137.142857142859,13703.928571428572
14,14,Jackson,0.4910242872228088,0.5089757127771911,50236,0.3770856507230255,0.6229143492769744,58740,0.3801404212637914,0.6198595787362087,61359,0.4631901840490798,0.5368098159509203,61912,0.504,0.4960000000000001,77096,0.463785046728972,0.5362149532710281,73647,0.4186295503211992,0.5813704496788008,84796,0.4397163120567376,0.5602836879432624,102189,0.5005149330587024,0.4994850669412977,101047,0.4755970924195223,0.5244029075804777,97127,0.4522222222222223,0.5477777777777777,109327,-0.019498569500191243,-0.0698609348609745,-0.0281633813012086,0.0022057707550798278,-0.03054919061700001,-0.08356758646902801,-0.08405090002880078,-0.04784382036126239,-0.03637354206229759,-0.04404153010047773,-0.05891068657577769,-0.06490190933885209,-0.06865703002644885,-0.07240473684804449,-0.07614505902087387,-0.07987802558979595,-0.0836036654286545,148520.04761904763,116874.03571428571,123203.2380952381,129532.44047619047,135861.64285714284,142190.84523809524
15,15,Jefferson,0.4941921858500528,0.5058078141499472,3777,0.3956916099773243,0.6043083900226758,4737,0.3691073219658977,0.6308926780341023,5216,0.4835390946502057,0.5164609053497943,4995,0.5243553008595988,0.4756446991404011,5906,0.4922341696535245,0.5077658303464755,6195,0.4116402116402117,0.5883597883597884,6897,0.4052684903748733,0.5947315096251267,8115,0.455761316872428,0.5442386831275721,8318,0.4156378600823046,0.5843621399176955,8175,0.35195530726256985,0.6480446927374302,9459,-0.016330670872947206,-0.051254975606675746,-0.0391964805991023,0.022554681356205752,-0.010193889757401209,-0.05511846354447547,-0.09104023870978828,-0.08229164204312672,-0.08112715824857203,-0.10400076243769546,-0.15917760153543015,-0.16673729289550465,-0.1880814819464547,-0.20938353041904634,-0.23064360438471,-0.2518618689350518,-0.2730384881896555,12932.619047619048,9945.714285714286,10543.095238095237,11140.47619047619,11737.857142857143,12335.238095238095
16,16,Josephine,0.4578441835645678,0.5421558164354323,21110,0.297029702970297,0.7029702970297029,26336,0.3046092184368737,0.6953907815631263,28062,0.4012345679012346,0.5987654320987654,27272,0.4587412587412587,0.5412587412587413,33559,0.4089834515366431,0.591016548463357,32111,0.3484358144552319,0.6515641855447681,36733,0.3669724770642202,0.6330275229357799,42275,0.43125,0.56875,42049,0.3875,0.6124999999999999,40238,0.33333333333333337,0.6666666666666667,44560,-0.05267867315843222,-0.149916882613703,-0.10369458412812627,-0.0597498453927654,-0.07580793187574131,-0.13836918166135687,-0.15424463589476806,-0.1205876553537798,-0.105638475121,-0.13213862252000003,-0.17779957546466663,-0.17268752465242443,-0.18419883105960366,-0.19568741029225833,-0.20715335191570716,-0.21859674496683823,-0.2300176779582941,58811.369047619046,47515.71428571429,49774.84523809524,52033.97619047618,54293.107142857145,56552.23809523809
17,17,Klamath,0.453125,0.546875,22187,0.314410480349345,0.6855895196506551,25592,0.2998996990972919,0.7001003009027081,25335,0.38461538461538464,0.6153846153846154,22470,0.4005376344086021,0.5994623655913979,26593,0.3726851851851852,0.6273148148148148,22360,0.2858649789029536,0.7141350210970464,27844,0.266531027466938,0.733468972533062,31515,0.3292053663570691,0.6707946336429308,29399,0.3053830227743272,0.6946169772256728,28152,0.2604856512141281,0.739514348785872,30507,-0.05739785672300002,-0.13253610523465503,-0.10840410346770807,-0.07636902867861534,-0.13401155620839794,-0.1746674480128148,-0.21681547144704638,-0.22102910495106198,-0.20768310876393092,-0.21425559974567282,-0.2506472575838719,-0.27908284789207016,-0.2994248601160052,-0.31972671039432043,-0.33998855700087915,-0.3602105572756926,-0.3803928676324233,37402.607142857145,32114.39285714286,33172.03571428572,34229.67857142857,35287.321428571435,36344.96428571429
18,18,Lake,0.4670846394984326,0.5329153605015674,3088,0.3391494002181025,0.6608505997818975,3689,0.3243243243243243,0.6756756756756757,3653,0.3639143730886851,0.636085626911315,3463,0.36265223274695535,0.6373477672530447,3802,0.3002283105022832,0.6997716894977171,3652,0.20021074815595366,0.7997892518440464,3729,0.20854526958290948,0.7914547304170906,3905,0.2659137577002053,0.7340862422997946,3688,0.2155440414507772,0.7844559585492228,3710,0.17489270386266095,0.8251072961373391,3930,-0.04343821722456742,-0.1077971853658975,-0.0839794782406757,-0.0970700402053149,-0.17189695787004466,-0.24712432269571677,-0.30246970219404634,-0.2790148628350905,-0.2709747174207947,-0.3040945810692228,-0.336240204935339,-0.3784644689253298,-0.4065782581668316,-0.4346365413717308,-0.46263953728330875,-0.49058746335418846,-0.5184805357567228,4084.6785714285716,3900.5714285714284,3937.3928571428573,3974.214285714286,4011.035714285714,4047.857142857143
19,19,Lane,0.5495780590717299,0.4504219409282701,108367,0.4882629107981221,0.5117370892018779,125604,0.5100200400801603,0.4899799599198397,125852,0.5953109072375128,0.4046890927624873,119702,0.6395806028833552,0.3604193971166448,151862,0.5902612826603325,0.4097387173396673,139787,0.5602605863192183,0.4397394136807818,152188,0.589430894308943,0.4105691056910569,185872,0.6409465020576132,0.35905349794238683,182910,0.6212278876170656,0.3787721123829345,171850,0.6045197740112994,0.3954802259887006,191950,0.039055202348729834,0.041316325214122096,0.10171623751516035,0.13432649394351281,0.10503141226635515,0.042908649462332527,0.05758013596921829,0.10187076189094302,0.10405802693661315,0.10158926509706556,0.09338686521329942,0.08847333104103372,0.08756368990607521,0.08665584470739862,0.08574978836741476,0.08484551385029171,0.08394301416162442,248954.7142857143,203197.0357142857,212348.57142857142,221500.10714285716,230651.64285714284,239803.17857142858
20,20,Lincoln,0.5371549893842887,0.4628450106157113,13199,0.4783625730994152,0.5216374269005848,17127,0.4864593781344032,0.5135406218655968,17804,0.565843621399177,0.4341563786008231,17443,0.6271186440677966,0.3728813559322034,21623,0.6109785202863961,0.3890214797136038,20607,0.562363238512035,0.43763676148796504,21118,0.5747711088504578,0.4252288911495422,24325,0.6186528497409327,0.38134715025906735,23889,0.6066597294484911,0.3933402705515088,22984,0.554932735426009,0.44506726457399104,25256,0.02663213266128872,0.03141598751541519,0.07815557556940322,0.10485920810517702,0.09256945345079659,0.06362588708839612,0.05968278816203498,0.08721097643245779,0.08176437461993269,0.08702110692849108,0.043799826628008964,0.05763403893980623,0.053233834720298745,0.0488423179777584,0.04445945447578126,0.04008521017996003,0.03571955125628179,30586.761904761905,26149.321428571428,27036.809523809527,27924.29761904762,28811.785714285714,29699.27380952381
21,21,Linn,0.5276907001044931,0.4723092998955068,31241,0.4161073825503356,0.5838926174496645,36293,0.407815631262525,0.5921843687374749,39699,0.4815950920245398,0.5184049079754601,36122,0.4836415362731152,0.5163584637268848,45287,0.4813084112149533,0.5186915887850467,41325,0.3970432946145723,0.6029567053854277,44388,0.3892276422764227,0.6107723577235772,52041,0.44099378881987583,0.5590062111801243,51982,0.4129301355578728,0.5870698644421272,51426,0.34931506849315075,0.6506849315068494,58719,0.01716784338149313,-0.030839203033664442,-0.0004881713024749712,0.020610678730539844,-0.050907654343884834,-0.06604422198304666,-0.1056371557354277,-0.0983324901415773,-0.09589468630112419,-0.10670848696212726,-0.16181784030484925,-0.17060197306157932,-0.18992021554682026,-0.20920031735080613,-0.2284424287818041,-0.24764669926129557,-0.2668132773309111,73503.28571428571,59902.21428571428,62622.428571428565,65342.642857142855,68062.85714285713,70783.07142857142
