,Unnamed: 0,counties,1976D,1976R,1976Total,1980D,1980R,1980Total,1984D,1984R,1984Total,1988D,1988R,1988Total,1992D,1992R,1992Total,1996D,1996R,1996Total,2000D,2000R,2000Total,2004D,2004R,2004Total,2008D,2008R,2008Total,2012D,2012R,2012Total,2016D,2016R,2016Total,Partisan Lean 2016,Partisan Lean 1976,Partisan Lean 1980,Partisan Lean 1984,Partisan Lean 1988,Partisan Lean 1992,Partisan Lean 1996,Partisan Lean 2000,Partisan Lean 2004,Partisan Lean 2008,Partisan Lean 2012,Partisan Lean 2020,Partisan Lean 2024,Partisan Lean 2028,Partisan Lean 2032,Partisan Lean 2036,Partisan Lean 2040,2040Total,2020Total,2024Total,2028Total,2032Total,2036Total
0,0,Adams,0.5339506172839507,0.4660493827160494,78127,0.4221967963386728,0.5778032036613272,84975,0.3906882591093117,0.6093117408906882,91511,0.534010152284264,0.465989847715736,94094,0.5953991880920162,0.4046008119079837,103077,0.5687361419068736,0.4312638580931265,94214,0.5323435843054083,0.4676564156945917,107852,0.5121457489878543,0.4878542510121458,136677,0.5932721712538227,0.40672782874617736,160501,0.5865979381443299,0.4134020618556701,176893,0.5471491228070176,0.4528508771929825,193677,0.036016214009017555,0.02342776056095064,-0.024749789245327225,-0.017615543455688276,0.07302573899026399,0.06084999747501618,0.021383508708873622,0.029663133955408316,0.02458561656985425,0.05638369613282268,0.06695931562432988,0.03920094339321967,0.037676097948132536,0.03615426305869729,0.03463542686063992,0.033119577559688196,0.031606703431013905,279701.0595238095,202686.35714285716,218089.29761904763,233492.2380952381,248895.17857142858,264298.11904761905
1,1,Alamosa,0.4409613375130617,0.5590386624869383,4857,0.4115720524017468,0.5884279475982533,4828,0.3679435483870968,0.6320564516129032,4711,0.4553752535496958,0.5446247464503043,4780,0.5514511873350924,0.4485488126649077,4617,0.5334088335220838,0.4665911664779162,4943,0.4621938232161874,0.5378061767838125,5659,0.486815415821501,0.513184584178499,6279,0.5720122574055158,0.4279877425944841,6286,0.5849639546858908,0.4150360453141092,6715,0.5116796440489433,0.4883203559510567,6939,0.0005467352509432866,-0.0695615192099383,-0.0353745331822532,-0.040360254177903176,-0.0056091597443041485,0.016901996718092338,-0.01394379967591619,-0.04048662713381257,-0.0007447165964989955,0.03512378228451574,0.06532533216589076,0.032328707155325986,0.03788937924266733,0.04343907270077807,0.04897783079524132,0.05450569653637416,0.060022712681249146,9198.607142857143,7397.892857142858,7758.035714285715,8118.1785714285725,8478.32142857143,8838.464285714286
2,2,Arapahoe,0.3473792394655704,0.6526207605344296,99526,0.275058275058275,0.7249417249417249,127980,0.27079107505070993,0.72920892494929,149554,0.3894523326572008,0.6105476673427993,159245,0.4794701986754967,0.5205298013245033,183935,0.4519956850053938,0.5480043149946063,162996,0.4578947368421053,0.5421052631578948,189942,0.480283114256825,0.5197168857431749,232365,0.5654822335025381,0.4345177664974619,266156,0.5505617977528089,0.44943820224719105,285516,0.5776805251641137,0.4223194748358862,303048,0.06654761636611373,-0.1631436172574296,-0.171888310525725,-0.13751272751429006,-0.07153208063679917,-0.05507899194150334,-0.0953569481926062,-0.044785713507894676,-0.007277018161174986,0.028593758381538104,0.030923175232808853,0.0778862199445598,0.09916287758501596,0.12039752797674907,0.14159033666574317,0.162741468221256,0.1838510862436209,433984.60714285716,322887.64285714284,345107.0357142857,367326.4285714286,389545.8214285715,411765.2142857143
3,3,Archuleta,0.451381780962129,0.5486182190378711,1432,0.2981895633652822,0.7018104366347178,1900,0.2727272727272727,0.7272727272727273,2163,0.35526315789473684,0.6447368421052632,2262,0.3975409836065574,0.6024590163934426,2816,0.33681765389082463,0.6631823461091755,3437,0.3240043057050592,0.6759956942949408,4758,0.3729674796747968,0.6270325203252033,5839,0.4380757420675537,0.5619242579324463,6625,0.4090441932168551,0.590955806783145,6734,0.36984815618221256,0.6301518438177874,7339,-0.14128475261578743,-0.05914107576087102,-0.14875702221871784,-0.13557652983772728,-0.10572125539926314,-0.13700820701044264,-0.21053497930717535,-0.17867614464494075,-0.11459265274320318,-0.09881273305344634,-0.11059442930314495,-0.12212104542088476,-0.11880265779343091,-0.1154908217746371,-0.11218551154532719,-0.1088867014386583,-0.10559436593890936,12414.97619047619,8499.857142857143,9282.880952380952,10065.904761904761,10848.92857142857,11631.95238095238
4,4,Baca,0.4715447154471544,0.5284552845528455,2507,0.21624472573839665,0.7837552742616034,2692,0.23356926188068755,0.7664307381193124,2509,0.33772819472616633,0.6622718052738337,2556,0.36933333333333335,0.6306666666666666,2622,0.3329596412556053,0.6670403587443946,2219,0.24195223260643825,0.7580477673935618,2278,0.22323232323232325,0.7767676767676768,2186,0.2538699690402477,0.7461300309597523,2175,0.23076923076923075,0.7692307692307692,2106,0.13862433862433862,0.8613756613756615,2153,-0.37250857017366135,-0.038978141275845646,-0.23070185984560337,-0.17473454068431243,-0.12325621856783364,-0.16521585728366667,-0.2143929919423947,-0.2607282177435617,-0.2643278091856768,-0.2830185060807523,-0.2888693917507693,-0.38391594770229176,-0.41424222888964835,-0.4445086358402648,-0.4747154045119544,-0.5048627694704351,-0.5349509639003145,1650.7142857142858,1985.5357142857144,1918.5714285714287,1851.6071428571431,1784.6428571428573,1717.6785714285716
5,5,Bent,0.5230296827021494,0.4769703172978506,2480,0.4257206208425721,0.574279379157428,2330,0.3953488372093023,0.6046511627906976,2199,0.5132924335378323,0.4867075664621677,2167,0.5647668393782384,0.4352331606217617,2257,0.5330347144456886,0.4669652855543113,2199,0.4169278996865204,0.5830721003134797,1963,0.3695431472081218,0.6304568527918782,2155,0.4257932446264074,0.5742067553735927,1920,0.4312114989733059,0.568788501026694,1942,0.33152762730227514,0.6684723726977247,1927,-0.17960528149572486,0.012506825979149427,-0.021225964741427905,-0.012954965355697678,0.0523080202438323,0.030217648761238336,-0.014317918752311365,-0.08575255066347959,-0.11801698520987819,-0.11109523049459263,-0.08842712354669413,-0.19996149502182448,-0.22990125127662964,-0.259781896424343,-0.2896036634154342,-0.3193667838259131,-0.349071487868315,1625.1785714285716,1857.3214285714287,1810.8928571428573,1764.4642857142858,1718.0357142857144,1671.6071428571431
6,6,Boulder,0.4375667022411953,0.5624332977588047,81253,0.4110970996216897,0.5889029003783102,87069,0.4406091370558376,0.5593908629441624,97223,0.54323499491353,0.45676500508646994,107223,0.6576227390180878,0.3423772609819121,126771,0.6020761245674741,0.3979238754325259,121354,0.5791907514450867,0.4208092485549133,139626,0.6717325227963526,0.32826747720364746,159259,0.7347560975609755,0.2652439024390244,171763,0.7148717948717949,0.28512820512820514,179499,0.761646803900325,0.23835319609967495,188145,0.250513895102325,-0.0729561544818047,-0.0358494859623103,0.03230533449083761,0.08225058161953003,0.12307354840108775,0.054723491369474075,0.07651030109508672,0.18417239037835265,0.19786762243997547,0.19523317235179483,0.2563113804890804,0.2807638545838813,0.30516805130454827,0.32952416090694214,0.3538323725244368,0.3780928741767866,262408.13095238095,202827.53571428574,214743.65476190476,226659.77380952382,238575.89285714287,250492.01190476192
7,7,Broomfield,0.01,0.01,2,0.01,0.01,2,0.01,0.01,2,0.01,0.01,2,0.01,0.01,2,0.01,0.01,2,0.01,0.01,2,0.4767206477732793,0.5232793522267206,23235,0.5590631364562119,0.4409368635437882,29453,0.5303186022610482,0.4696813977389517,32865,0.5790055248618784,0.4209944751381216,37690,0.0678726160638784,-0.500522856723,-0.436946585584,-0.398303802565,-0.45098441329399996,-0.524549190617,-0.537352633198,-0.49268045034999997,-0.010839484644720676,0.022174661335211843,0.010679979741048173,0.21261499431642505,0.3124120774816106,0.4120121277778708,0.5114159216903431,0.6106242311228129,0.7096378234342069,76445.79761904762,44319.78571428571,50744.98809523809,57170.19047619047,63595.392857142855,70020.59523809524
8,8,Chaffee,0.4136504653567735,0.5863495346432265,5162,0.32254464285714285,0.6774553571428572,5478,0.326219512195122,0.6737804878048779,5550,0.4527918781725889,0.5472081218274112,5714,0.4859813084112149,0.514018691588785,6282,0.4759238521836506,0.5240761478163494,6515,0.3918191603875134,0.6081808396124865,7610,0.4355329949238578,0.5644670050761421,8770,0.4994903160040775,0.5005096839959225,9921,0.5005149330587024,0.4994850669412977,10462,0.475355969331873,0.524644030668127,11250,-0.03577693946612698,-0.0968723913662265,-0.12440194272685717,-0.08208429036987797,-0.008192535121411049,-0.04856788220578512,-0.07142878101434941,-0.11086128996248656,-0.05202713749414223,-0.037398159116922514,-0.01912368946129761,-0.04186063284099539,-0.04052255373000513,-0.03918711643536632,-0.037854310545966996,-0.03652412571212338,-0.03519655164508695,16348.65476190476,12120.678571428572,12966.27380952381,13811.869047619046,14657.464285714286,15503.059523809523
9,9,Cheyenne,0.5061601642710472,0.4938398357289528,1267,0.2829162132752992,0.7170837867247007,1239,0.25609756097560976,0.7439024390243902,1218,0.3439099283520983,0.6560900716479018,1186,0.32847682119205296,0.6715231788079471,1212,0.30760749724366043,0.6923925027563397,1176,0.17879417879417878,0.8212058212058212,1212,0.1769464105156724,0.8230535894843276,1134,0.18181818181818185,0.8181818181818182,1111,0.16185567010309276,0.8381443298969072,1093,0.12513034410844628,0.8748696558915537,1102,-0.38600256468955374,-0.004362692451952865,-0.16403037230870082,-0.15220624158939022,-0.11707448494190165,-0.20607236942494706,-0.23974513595433955,-0.32388627155582117,-0.3106137219023276,-0.35507029330281814,-0.3577829524169073,-0.4459029181148537,-0.4809744472830175,-0.5159767335055108,-0.5509100496612405,-0.5857746670191375,-0.6205708552508895,988.5833333333334,1075.25,1057.9166666666667,1040.5833333333333,1023.25,1005.9166666666667
